Associated GDM Global/Regional Attribute,Unnamed: 1,"Global Data Model Code Lists and Values
The code values that are included in the GDM serve as a guide identifying the most commonly used codes. For all available codelists, please refer to the GS1 Global Data Dictionary [http://apps.gs1.org/GDD/Pages/clHome.aspx].",Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Number of markets using the attribute,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Global/Regional Usage,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Netherlands,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Finland,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Sweden,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Denmark,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Australia,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,New Zealand,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,UK,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Czech Republic,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,France,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Germany,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,US,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Canada,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Belgium & Luxembourg,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Colombia,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Change Information,Unnamed: 108,Unnamed: 109,Unnamed: 110
2166,Package Feature Code,204,PackagingFeatureCode,CORE,Core,A tubular shape around which flexible material such as plastic film or paper are wound for purposes of transport and handling.,1,0,0,1,0,1,1,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,CORK_AGGLOMERATE,Cork Agglomerate,Cork cylinders made of natural cork granules which have been joined together using synthetic or natural binding agents that are moulded into shape.,2,0,1,1,0,1,0,0,2,0,Local,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,CORK_ALTERNATIVE,Cork Alternative,"Cork cylinders made of natural cork granules combined with food grade polymers, resins and binding agents that are moulded into shape.",1,0,0,1,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,CORK_STOPPER,Cork Stopper,Reclosable cork with top. Opened by hand.,2,0,1,1,0,1,0,0,2,0,Local,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,COUPLING_A,A-coupler,"Coupling to brewery barrel, type A.",1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,COUPLING_D,D-coupler,"Coupling to brewery barrel, type D.",1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,COUPLING_G,G-coupler,"Coupling to brewery barrel, type G.",1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,COUPLING_M,M-coupler,"Coupling to brewery barrel, type M.",1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,COUPLING_S,S-coupler,"Coupling to brewery barrel, type S.",1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,COUPLING_S3,S3-coupler,"Coupling to brewery barrel, type S3.",1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,COUPLING_U,U-coupler,"Coupling to brewery barrel, type U.",1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,CREEL,Creel,A creel is a device for holding the required number of roving spools or other supply packages of reinforcement fibers for Fiber Reinforced Plastics manufacturing. This device holds the rovings in the desired position for unwinding in continuous processes like Pultrusion and Filament Winding.,1,0,0,1,0,1,1,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,CROWN_CAP,Crown Cap,"Closure of, e.g. glass bottles that need tools to open",2,0,1,1,0,0,0,0,2,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,EDGE_PROTECTION,Edge Protection,"A right-angle piece placed over the outermost perimeter edges of a container to distribute pressure and prevent collapse or cutting from banding, strapping, or handling.",3,0,1,2,0,3,3,3,3,3,NoAm,NoAm,NoAm,NoAm,NoAm,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,yes,yes,yes,yes,yes,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,GLASS_CORK,Glass Cork,Cork made of glass. Opened by hand.,1,0,1,0,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,HANDLE,Handles,"A grip attached to an object for using or moving the object, usually with the hands.",2,0,1,1,0,2,2,2,2,2,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,INNER_CONTAINER,Inner containers,Any container inside an outer container used to pack or transport e.g. dairy or meat products.,2,0,1,1,0,2,2,2,2,2,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,no,no,no,no,No Data Available,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,INTERNAL_DIVIDER,Internal Dividers,"An internal divider is an object, either flat or custom-shaped, used to separate the content of a container or to prevent the content from mixing.",3,0,1,2,0,3,3,3,3,3,NoAm,NoAm,NoAm,NoAm,NoAm,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,yes,yes,yes,yes,yes,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,LABEL,Labels,"A label is a piece of paper, polymer, cloth, metal, or other material affixed to a container or article (or printed directly upon it), which usually carries information about the article to.which it has been attached.",2,0,1,1,0,2,2,2,2,2,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,LBR,Laser Branded,"The product has not a physical packaging, but is directly laser marked in the product skin.",1,0,0,1,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212 / WR-21-334",Add code list / Update BMS CodeList ID / Update Code Name and Definition,1.3 / 2.0 / 2.0.1
2166,Package Feature Code,204,PackagingFeatureCode,LID,Lid,"In packaging, the top or bottom of a container, usually the part that closes the opening; may also be known as cap, over, or top",1,0,1,0,0,1,1,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,LINER,Inner Coating or liners,An internal chamber within a container which separates the content of the container from the walls. Inner liners provide additional isolation and protection to the content of a container. Sometimes coatings of certain materials may be applied as an alternative to inner liners.,3,0,1,2,0,3,3,3,3,3,NoAm,NoAm,NoAm,NoAm,NoAm,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,yes,yes,yes,yes,yes,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212 / WR-21-334",Add code list / Update BMS CodeList ID / Update Code Name and Definition,1.3 / 2.0 / 2.0.1
2166,Package Feature Code,204,PackagingFeatureCode,LOE,Large Opening End (LOE),"A metal lid closure scored and has a tab when pulled, opens the container without dislodging the closure. The most common seal of aluminium can.",3,0,1,2,0,2,2,2,3,1,Local,Local,Local,NoAm,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,yes,yes,yes,yes,yes,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,LSST,Lightning Stopper Swing-top (LSST),Consists of a plastic or ceramic stopper held in place by a set of wires.  A device which adheres to plastic or glass bottles with normal application torque. Pressures sensitive liners are supplied pressed into closures and adhere to the bottle finish when the closure is applied,2,0,1,1,0,1,0,0,2,0,Local,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,LUG,Lug,"A small indentation or raised portion on the surface of a bottle, provided as an indexing means for operations such as multi-pass decoration or labeling.",1,0,0,1,0,1,1,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,MICROWAVE_SUITABLE,Microwave Suitable,Product packaging suitable for its use in a microwave oven.,0,0,0,0,0,0,0,0,0,0,Not used,Not used,Not used,Not used,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,NATURAL_CORK,Natural Cork,Cork of natural materials. Need tools to open,2,0,1,1,0,1,0,0,2,0,Local,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,NESTING_EDGE,Nesting Edges,Edges which allow items of the same size to be partially stacked within one another in any direction thus reducing the space required in order to stack them.,2,0,1,1,0,2,2,2,2,2,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,PEEL_OFF_FOIL_LID,Peel-Off Foil Lid,"Protective sleeve called a foil (commonly referred to as a ""capsule"") covering the top of commercially corked wine and protecting the cork.",1,0,0,1,0,0,0,0,1,0,Not used,Not used,Not used,Local,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,no,no,no,no,No Data Available,True,NO,NO,NO,YES,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
2166,Package Feature Code,204,PackagingFeatureCode,PEG,Pegs,A fastener which allows a product to be hanged.,1,0,0,1,0,1,1,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
